id,prior_position,prior_time,prior:smax_gaussian,prior:convolved_data,integrand:TotalIntegrand,integrand:FlowIntegrand
8625,-68.01007080078125,1.0,-5.639410018920898,-5.62457799911499,1.5651463,1.1662964
8626,-102.54119873046875,1.0,-6.240362167358398,-6.225677967071533,2.2335503,1.3503654
8627,52.735252380371094,1.0,-5.451210021972656,-5.461719512939453,0.89942926,1.3974375
8628,-63.006221771240234,1.0,-5.572513580322266,-5.558705806732178,1.4959221,1.2429363
8629,22.241453170776367,1.0,-5.217911720275879,-5.22844123840332,-0.32811505,1.3673643
8630,-74.85094451904297,1.0,-5.739134311676025,-5.723249435424805,1.1247642,1.6404303
8631,123.24662780761719,1.0,-6.717406272888184,-6.702466011047363,1.3711821,1.5811336
8632,-117.33199310302734,1.0,-6.572208881378174,-6.562812805175781,1.4065746,0.44331887
8633,1.1846643686294556,1.0,-5.167576789855957,-5.173897743225098,-0.3684036,0.28313515
8634,39.22635269165039,1.0,-5.324444770812988,-5.335941314697266,1.2737784,1.3676194
8635,-38.9862060546875,1.0,-5.322527885437012,-5.3157219886779785,0.71605295,1.490358
8636,-21.269439697265625,1.0,-5.213595867156982,-5.212920188903809,-0.29625586,0.7618914
8637,4.753503322601318,1.0,-5.169739246368408,-5.17697286605835,0.31060624,1.3638866
8638,16.654699325561523,1.0,-5.195737838745117,-5.205446243286133,0.9704916,0.57765454
8639,108.27092742919922,1.0,-6.363616943359375,-6.355774879455566,0.9013604,0.306122
8640,42.27212905883789,1.0,-5.34977388381958,-5.3611860275268555,-0.12552686,0.2055093
8641,37.353641510009766,1.0,-5.309810638427734,-5.321319580078125,0.7840179,1.0788949
8642,-20.878822326660156,1.0,-5.211915969848633,-5.211374282836914,0.57678014,1.4945521
8643,62.228145599365234,1.0,-5.562570571899414,-5.571450710296631,1.1923399,0.509931
8644,-56.68282699584961,1.0,-5.4952850341796875,-5.4830322265625,0.97749996,0.93814766
8645,-29.795448303222656,1.0,-5.258022308349609,-5.254385948181152,1.1173481,1.2038145
8646,45.77829360961914,1.0,-5.381275653839111,-5.392491340637207,0.13779421,1.2784382
8647,4.925955772399902,1.0,-5.169909954071045,-5.17718505859375,-0.37025288,1.366739
8648,-36.78740310668945,1.0,-5.3055267333984375,-5.299468994140625,1.1951629,1.7010813
8649,59.23079299926758,1.0,-5.525422096252441,-5.534898281097412,1.5166652,0.9966099
8650,-36.72697830200195,1.0,-5.3050737380981445,-5.299036502838135,-0.23881607,0.07388546
8651,-50.84673309326172,1.0,-5.431249141693115,-5.420644760131836,0.5637476,0.7371401
8652,-27.156450271606445,1.0,-5.2426862716674805,-5.2399702072143555,0.35859698,1.0400286
8653,93.93685913085938,1.0,-6.067855358123779,-6.0664167404174805,1.5001553,0.9989457
8654,10.32664680480957,1.0,-5.178315162658691,-5.186822891235352,1.2736378,1.3804291
8655,-16.1289005279541,1.0,-5.193978786468506,-5.19504451751709,0.6662649,0.754645
8656,105.95068359375,1.0,-6.312897682189941,-6.306134223937988,2.397746,1.0738562
8657,15.250672340393066,1.0,-5.191166877746582,-5.2006330490112305,0.4438634,1.3404409
8658,85.2741928100586,1.0,-5.909442901611328,-5.911458492279053,-2.2445428,1.4194342
8659,-15.720287322998047,1.0,-5.19265079498291,-5.19385290145874,0.7114237,0.9410637
8660,-48.795230865478516,1.0,-5.410390377044678,-5.4004058837890625,0.19802725,1.5500071
8661,-94.70873260498047,1.0,-6.082713603973389,-6.066657066345215,1.6353801,1.4643675
8662,54.55475997924805,1.0,-5.471129894256592,-5.481386184692383,0.60034716,1.0337493
8663,-9.143078804016113,1.0,-5.175963878631592,-5.179288864135742,1.1154691,1.333636
8664,-88.44320678710938,1.0,-5.965617656707764,-5.949090957641602,0.23281638,1.1595714
8665,-26.448261260986328,1.0,-5.238812446594238,-5.2363433837890625,0.45099047,1.1876726
8666,50.63911056518555,1.0,-5.429099082946777,-5.439865589141846,1.059522,0.38494927
8667,35.657325744628906,1.0,-5.297173023223877,-5.308666706085205,-0.044798847,0.22493236
8668,48.881919860839844,1.0,-5.411254405975342,-5.422206878662109,0.8102705,1.4504387
8669,-31.649669647216797,1.0,-5.26964807510376,-5.2653656005859375,0.7731082,0.8149904
8670,18.564504623413086,1.0,-5.202600955963135,-5.212616443634033,0.7810149,0.62131435
8671,117.31820678710938,1.0,-6.571878910064697,-6.559757232666016,2.6718125,1.310525
8672,0.9507935643196106,1.0,-5.167525768280029,-5.1737847328186035,0.7689479,1.136648
8673,45.01407241821289,1.0,-5.374195575714111,-5.385463237762451,-0.770485,-0.41263345
8674,-35.58769226074219,1.0,-5.296666622161865,-5.29102087020874,0.8663794,1.0624838
8675,-55.24294662475586,1.0,-5.478840351104736,-5.466977119445801,0.58867127,0.5833934
8676,61.04045867919922,1.0,-5.54763126373291,-5.556756496429443,0.94630533,1.2802659
8677,19.46621322631836,1.0,-5.2061004638671875,-5.216251373291016,1.0351582,1.7118247
8678,85.06998443603516,1.0,-5.905893325805664,-5.907985210418701,1.1873946,1.4049008
8679,20.963619232177734,1.0,-5.212277889251709,-5.222640514373779,1.1543593,1.4780518
8680,-18.901199340820312,1.0,-5.203888416290283,-5.204021453857422,-1.2748202,1.6592914
8681,121.56771087646484,1.0,-6.675465106964111,-6.66132116317749,2.281278,0.98174864
8682,23.757097244262695,1.0,-5.225025653839111,-5.235736846923828,1.1768205,1.5366902
8683,-60.84250259399414,1.0,-5.545169353485107,-5.531863212585449,0.84515005,1.6373581
8684,-58.668025970458984,1.0,-5.518651962280273,-5.505882263183594,1.1963342,1.3992374
8685,-7.841127395629883,1.0,-5.173707485198975,-5.177435398101807,1.0716935,1.3351885
8686,-94.85444641113281,1.0,-6.085532188415527,-6.069492816925049,1.0699803,1.8344698
8687,44.41484069824219,1.0,-5.368727207183838,-5.380032539367676,0.61746216,0.98309904
8688,-35.009735107421875,1.0,-5.292503356933594,-5.2870564460754395,1.5772734,1.043624
8689,28.53987693786621,1.0,-5.250548362731934,-5.261714458465576,0.3883864,1.3855705
8690,53.53525924682617,1.0,-5.459885120391846,-5.470286846160889,0.8759167,1.3771647
8691,-79.36955261230469,1.0,-5.810242652893066,-5.793913841247559,1.5095793,1.4853948
8692,64.27239990234375,1.0,-5.588958263397217,-5.5973896980285645,1.7515105,1.3188244
8693,6.146852016448975,1.0,-5.171289443969727,-5.178858757019043,1.1563319,1.1178801
8694,1.8698878288269043,1.0,-5.167790412902832,-5.174292087554932,0.5977449,0.9013185
8695,73.23389434814453,1.0,-5.7146992683410645,-5.7207770347595215,1.0292623,1.6268592
8696,-9.716215133666992,1.0,-5.177066802978516,-5.180212497711182,-1.2321876,1.299478
8697,-14.84957504272461,1.0,-5.189934730529785,-5.19142484664917,0.7971627,1.3630964
